rainfall_15m,rainfall_1h,rainfall_3h,rainfall_24h,water_level,drain_capacity,blockage,elevation,slope,historical_incidents,flooded
12.55784288255786,19.807425546554754,31.689075299128014,90.84789837691702,69.59039302352213,79.9327493669474,0,969.8313280765627,5.094121792291287,2,0
30.378020907165602,64.50864592106376,88.68749028575881,135.0599977179349,58.508852651351674,13.673797204468102,0,958.5557483164813,6.896970293661013,1,1
5.026627630801165,42.99117632356428,73.6103697670386,150.56190199495012,87.34183526882217,86.6040918887799,0,914.4164045689903,3.7764404601701793,3,1
7.391566494942508,17.429569695063304,56.74000533150283,97.94799559582245,72.41742813841933,50.618965950036625,0,938.8644965295518,0.3019809338015841,4,1
18.57382083311137,23.0417915970556,65.19912219045787,119.87313081265091,73.08967875224484,91.5285220410871,0,917.3436657104205,5.297991240078708,2,0
11.73696630661982,59.961775501417975,107.7708290217963,136.7465452956443,91.4254388243651,58.27088854492351,0,900.1909694327823,7.731453359017874,5,1
26.117788002079166,37.242616929236036,57.85651075677467,152.24987134074826,71.44414590283063,52.824979475765936,0,978.548249174094,7.4492550704452,3,0
23.286429674712245,40.20556256258658,46.733819365977745,115.5760537377015,29.265271905648817,27.584780161057346,0,930.0203620892073,1.301114896016102,3,0
12.40529341986777,20.900016403456597,48.187911326107795,131.9079550672351,22.444395484552043,52.26437123808553,0,940.1320540391748,3.9674546429259108,2,0
5.504614517028438,37.34516491977378,67.24523761657467,129.58464761691118,53.75369846600299,54.36366964288646,1,914.9095460889342,6.995171665580897,2,1
11.311498314925863,43.72090428868194,49.9489591648994,155.19977915137673,27.316654908779626,90.50304580425431,1,925.0815186213672,3.3905972035399374,2,0
23.67534628249262,77.37044989533193,97.09517444652167,138.87158608036714,71.46540411650437,89.83775565448886,0,901.6490266827624,4.193489420560157,3,1
26.81705710438997,68.10728059406814,104.91723715666018,171.3830293351617,85.05741055579276,53.77731999930118,1,917.2208745353198,7.981030008708687,3,1
11.77742086495146,51.12341092283324,73.37604247405231,379.4426854657443,32.72252082978432,88.08106280136423,1,939.0591703931156,3.912879471226961,3,1
2.995387853476188,21.16799647205641,56.9205343307794,82.08931486131026,91.78006903591597,86.89516620941552,1,959.3336252200187,1.6012254506751893,3,1
4.758579877093567,21.215092376780227,42.71118637936323,169.3211903111054,75.9558445946012,95.35465666011359,1,958.2564708231366,0.40552015645571093,3,1
22.378790919448186,53.904198731176194,104.14552718492729,329.94480771616406,98.87338661420708,42.54429825560089,1,871.2561314460416,3.744795533588088,0,1
12.245783966535576,29.627910478765017,44.34996314871357,133.37170192812692,23.87690983301699,29.10053208278809,0,928.8385567290629,4.165373768704072,3,0
12.47742601799677,54.744938151618264,87.26466299015951,92.51525037771968,48.84697135584291,94.95320395079186,0,911.0648134961287,7.367475241400926,1,0
7.285723948477468,15.291873123920883,48.97320355331267,75.1769691822467,65.82925205548055,62.63752126466887,1,936.7748370899701,6.356702859892044,0,1
7.164420257106634,10.489778267643954,69.60150031916784,147.15289334904827,77.4771674282153,51.99918398115189,0,966.9840818885394,0.5966383058086102,3,0
30.0389506161406,58.96856332154781,84.13937482243071,147.0669386086827,91.63360525433087,47.03124607230338,0,955.2541548089574,6.552831037563108,1,1
22.92765226962453,35.282831462453565,126.64924950502618,288.50524921640954,89.6706530332617,17.62768710803894,0,906.3805520618886,0.6493086760463033,1,1
10.11276484210936,17.016436513708427,106.14175944296174,271.26010371154297,27.431582066324285,28.368501737787046,0,951.3078092208073,0.21098936143395192,4,1
17.61530448586842,94.21810597316984,109.77699217044965,169.4576936407488,45.13475618787529,36.24243878223135,1,881.1516474183766,4.42098588255045,1,1
19.854578200659923,39.369949468365355,71.19852678679516,133.98435190575256,73.23896446021843,59.618522413078665,0,884.0972641755081,4.285355252516577,6,1
47.07687757843129,52.52682536889148,63.43638672842174,107.19524265002437,17.569853099404924,56.504052246543225,0,894.8112462272021,2.5999075971228636,1,0
6.6376045799793,17.770889176139775,63.054793344340155,149.34493753396202,96.13969765148636,58.857977969430344,0,913.9720870506121,3.73839413412388,1,1
19.671194755629603,35.029928484001296,57.03956379391664,89.12401014051885,75.96051280144069,16.88153494021685,1,926.1747722935664,7.370939163075502,1,0
29.939696980520402,58.43761739299109,93.69820436089293,151.7277182134307,83.7399789644904,10.879587569355653,0,913.7631397070593,5.443467489091401,4,1
43.59425016544677,54.77747802446012,81.5274888731418,115.46446528845892,91.20721661783178,51.68367714796302,1,939.0577131090521,2.805052258269933,3,1
9.6966649853963,26.81850744923871,183.32214698765966,257.41320842550294,21.905427330593643,27.413427870338097,0,883.6593915383585,7.478218082041858,4,1
12.123756353189176,35.941771635531055,65.06769759410469,186.70299437342027,45.10244374529366,90.25121209025704,1,927.3627988792358,1.3874864034171264,2,0
26.2846619202548,53.487778344299215,80.73054576552323,101.34399038678359,66.90862923525043,48.78213128935046,0,899.9645884048666,1.4839607702448794,2,1
3.9767372962528262,22.100215850814138,83.81321611148955,139.19569371011508,83.1338067470276,41.67930989550784,1,910.1113521115051,1.9407336728154978,3,1
21.050590081249936,82.51992171687353,150.17913003680752,295.9758517251752,75.11041881506226,58.9604979258399,0,925.9772962625891,1.936678946670775,4,1
58.01799770701608,90.10043902173923,129.09468456469133,302.08651484513666,16.54545449742178,66.57416665462071,0,884.5922242047126,0.6608361468283533,4,1
22.609537455070292,53.43581077571419,122.34346084713044,166.3772681836046,66.33883587796393,17.377062646053773,0,912.705678923858,2.5463203974307556,2,1
1.5137741205038102,31.5373898403448,171.62932357124157,206.80814792728188,32.935100508059676,76.72043727265468,0,953.6808181547419,4.43435613035698,5,0
8.220422322338447,50.71300289598638,76.39979813386489,79.7663873668932,43.61729189782196,22.3820986123962,0,900.5326336436253,1.8599778625791121,3,1
9.947614078030796,32.58995507741476,44.696470132809964,174.72640428804266,99.45183747343388,44.805938637305196,0,954.102459007265,0.9440344092818206,3,1
34.563628715824215,42.446990606443094,85.33265143736807,210.15311822488474,19.920302084018484,42.11808582167207,0,895.3998959706423,5.238692680155387,5,1
14.70143782932951,40.9629328398635,105.65287235849321,174.26757125849053,14.916150752012694,61.22456686694846,1,952.9589940695179,3.417906922465403,1,0
3.0477053590882353,31.783163585460017,118.3850208949081,359.420192625588,43.86869206635576,72.05209396034937,0,891.3840021910702,5.26138545933744,3,1
15.981934166180418,63.07862996209488,111.43215444124493,174.33275844299155,87.09216489089818,82.07365924025936,0,974.6335779241666,2.0595005126269395,2,1
18.405709303736128,25.560360188768776,58.66869553238778,191.23957324383719,20.409785850857183,57.44309780966319,0,886.9142228975654,6.073096608534198,4,1
11.016065581876964,19.91496287372439,37.45048849987204,83.34007584944925,12.595518370745515,23.98526261229655,0,979.9828845661236,7.784913959107904,2,0
7.0539973354204015,27.06221239973474,101.78588430588655,155.55323585667531,44.790648755411205,72.63584093215204,0,895.1888925160466,2.1637565260111864,2,0
62.01276643868304,92.65317649867328,133.09080933177952,210.40341690655424,65.06831704868337,53.09195635210921,0,948.1223604783361,5.1510033993592135,6,0
30.004186517343264,35.942795903177995,42.64204460123346,76.89596778575356,19.69578842904364,63.00399923000613,1,903.5619554689819,6.143962186668403,3,0
31.81791648285165,39.16118821764087,150.8260688054781,261.3315890206071,81.43594065734686,49.93367022920566,0,879.0405005559003,4.391875632564506,2,0
14.72516231280762,50.690466090139196,63.46819061478732,133.7555835508024,85.36200953731753,47.4664591408183,0,872.7381407010463,2.399983153744328,1,1
9.562009960666456,15.747528507276833,81.24735901430927,94.99562415749436,54.646612956936615,73.12230091708861,0,886.2015183102308,1.7939722215938827,3,0
11.455867583598518,20.468137453313652,58.592611779669944,193.1281686837617,7.894066458168438,57.169771738236605,0,914.8882700935052,5.2080808865329695,4,0
5.013568214089849,42.58887206776473,49.82448480812369,81.87869134245729,54.02971664943672,88.10177552898622,0,933.8234211228635,3.8911551100245085,5,0
46.49403416917936,76.81426202910737,107.1683677689056,141.72644851714765,25.34731347023021,76.91013755798939,0,922.6370334194442,6.714573165417866,2,0
15.181490247250764,26.465938364698857,52.208377994992674,105.73905851565002,47.37921579537664,52.86806407696508,1,939.3504524923898,0.8058959570789173,1,0
39.851607349195504,67.7074266144337,76.7262235057,164.56012850741433,77.17503669481918,29.278748793648543,0,880.5407950985124,0.35851214572318757,3,1
11.904582521305517,35.99808604620981,81.20161174363413,161.77904831547744,10.169791747849786,11.581715918255155,1,944.4069285259621,3.029716902406205,3,1
22.83727434998374,40.40866757467471,99.87942115182565,262.49605254053665,5.014442793480182,28.485985204057712,1,956.3701972839777,3.847459513664365,1,1
19.145894229036678,33.242369788435234,65.16976029568332,143.07832949407464,17.677662933772318,35.314296568651784,1,895.3718142874221,5.152584252145147,3,1
4.508619499041566,31.571894013283845,56.78968827651354,75.84938170340102,9.310085754296633,20.630188036428784,0,957.1106463937925,1.0009903301066467,4,0
50.291673586448695,57.02566704259867,104.6312546271999,133.36056101905132,29.739907387321914,70.21819328517118,0,897.500604837685,4.739609913982479,2,0
12.193039815486681,39.030765671573526,40.63637377364224,58.295150259145345,43.40546534784635,39.346994792491266,1,918.8482945291305,6.522976348299378,2,0
6.070703551551272,28.526054554505965,51.59838857747453,68.98343144603835,79.07230566092791,12.722102676856643,0,958.6388598445094,7.285441189227503,2,1
26.427929193682175,50.10859815687233,74.53736539708147,123.66769914744748,7.88108672518114,49.31896889836582,0,945.594279446871,7.2081069280274,2,0
16.600631058153684,25.256396754845007,57.94749779100618,186.4618342756866,38.3440646369076,80.5882461055599,1,925.4105153404853,4.1959161249248735,1,0
21.415626840558307,69.31908362336404,77.80072652792616,147.81975613733053,93.29718203658268,40.577306727364046,1,910.6632729548427,7.204051631915894,0,1
17.863678115949437,29.18189261998507,34.097653474254265,124.17657044575645,59.75611587216653,91.20985046591863,1,932.0029578232933,4.347121995976347,7,0
1.7375485904707277,14.633409009692514,28.520401286607516,137.8443957098734,83.54252635787142,86.75140631672569,0,927.1749721568441,0.6795315539520558,1,0
7.978726277836516,25.006392795447375,69.72305255347025,204.06517469458646,50.933839158034836,90.044052242287,0,976.8586110848134,7.792008093498444,4,0
7.70599657803392,37.9757909413773,62.084394617180095,99.50110303559975,14.237820691951132,70.10109134679809,0,960.8767079805303,0.12058044187408166,2,0
31.50760026152502,54.661130172073975,68.46769497692192,191.51693408797095,22.75921574824755,82.5935784056645,0,882.8073766277839,2.357765498289507,3,0
17.06525340890825,21.358063846610435,122.029089246784,234.87821636101054,77.01782177169802,45.007759616131345,1,915.3620424291493,0.46640334686378415,4,1
23.8022906855523,43.101691498153414,68.30216911803593,115.96867014704685,87.09021488846079,72.38971276141925,0,934.6038034089657,4.3949765592753485,1,1
12.784230740495007,33.34129736583246,66.17740156711321,101.78485438986758,49.41647218374766,30.15105678775445,0,947.5898656075915,4.582713744593333,2,0
24.623637656943128,73.31903808344468,147.30354694999892,204.8111195232631,51.783379343748265,28.424688051895835,1,889.5097992383603,5.139652487566869,6,1
14.750522129255412,29.9044042240886,66.2758989499006,225.9868461531221,47.76161764456013,94.92535128078786,0,961.3838677196346,1.2088449133679309,1,0
13.940485975150976,42.354409958628345,89.63474761338088,222.53628857492907,6.744495698206581,59.39353706667977,0,939.2994243479129,0.23764478484235008,2,1
19.051725474730187,119.22632650945339,136.0495335819703,183.39845230718225,14.073435054026685,16.45098084811316,1,877.4180707867228,2.1988881799391717,4,1
17.8623919669174,60.99686313990899,95.14038206492947,220.5438913406697,99.22936721085505,27.757091925386007,1,876.5007734799221,0.5068182720603726,3,1
74.86997533023131,83.09434602889074,175.6134956577821,275.269678064263,8.991295272732824,51.520547931650235,1,945.4796073514877,0.37874912995400745,0,1
7.899880364940023,41.08130869993794,84.2928109853856,172.6064565024542,38.15206044309323,86.13032991455468,0,953.1104613931848,2.185201512009105,3,0
4.013423680296279,30.93358835369377,69.88624175776167,221.63605110465326,70.61519275630828,90.63578583860982,0,904.1456309922339,7.9907976763257125,0,1
21.08215016145026,35.83215722283052,62.979747640168576,142.83594535125025,45.358939685892516,20.211196003865155,0,887.81507622176,6.44678283132484,1,1
8.914927762846519,42.368819266222346,53.133326716411986,120.24573684293259,98.35306193600096,15.58257417065294,0,894.1819415098438,2.9578289709429417,1,1
1.47435975405662,9.585068324491447,78.40106407534981,89.87567332707792,8.110175515229574,20.951936735040665,0,913.1447770066006,3.071145882515146,2,0
6.369342250539668,17.88730588261385,48.84833729600752,157.58651084551525,88.08310117788888,70.4255673329049,0,939.5062833033957,7.445791851146807,2,0
64.60779162916663,81.77883915350763,100.65355490535383,134.01544270594584,17.80070571300046,57.95465668481943,0,890.6492229549659,5.3296322185303575,1,1
7.71597103573192,21.913175564550052,31.623470614168433,60.99096527133324,24.4580986317102,76.4102006142383,0,957.0449436398977,6.712048858266586,2,0
2.7151887411602953,33.66115025925995,74.04529066071183,142.72579207293285,55.18885927012521,63.40238628872115,1,897.3760753501007,6.9291793052589625,3,1
62.036867453812796,80.92927026680984,93.32900321639124,122.18465215661132,87.78819405276202,18.629676869000853,1,959.0521913507341,1.437398228337245,1,1
6.138511348540764,19.187865057468517,88.40484393694508,172.6565407820912,44.33770149684347,33.18687671655147,0,971.6438966229867,0.22725261638966468,2,0
89.33595095437097,131.98290888525327,151.7786301236391,226.73489967965742,32.8895185121045,39.839637322607985,1,888.0576236628323,2.219223845446482,2,1
12.350291011906032,42.47087348596919,77.15996321623064,147.78689542025296,43.158840562183826,73.69267966854176,0,970.9504120550206,4.795842144120346,2,0
50.427446682528725,55.653173805496394,98.2720824303945,155.79523377402265,13.962615978920315,63.716681556152544,0,947.5906205943965,7.277485259974752,2,1
13.696447321390412,18.818190148613205,58.063634418707075,164.6122247423008,84.63226075307306,95.21412103106397,0,967.5909015939598,2.5380483244293917,3,0
22.93312082269862,36.059798266853676,95.66323495357133,180.13851023833882,91.94543439922121,23.09704134770474,0,908.149364802801,6.816015404312499,6,1
14.99802736050693,20.901360388074323,42.20322622827463,125.73466713101811,69.19859383512721,94.47636882591667,0,965.0027073310494,5.331288495463496,3,0
13.777069874377275,51.848469260917454,84.85237744916965,120.77413824231431,47.24361460289523,29.81353769920896,0,922.4459656911856,5.2706536583403,1,0
19.847233535676267,31.83859095912029,80.90342426345104,142.12733639112918,63.344325785187316,40.91203077735416,0,890.8632043774057,5.758654429845216,6,1
23.525443744030913,51.91377603509489,138.72033096093594,174.20136713268863,57.42734670090526,13.112132401979403,0,979.6240109494378,4.141112269449508,4,1
18.754855480676454,51.61078590344876,108.39296579302706,168.9726945035828,9.897739485873359,36.687464445570434,0,974.2884726414994,5.421403531003922,1,1
17.362360644000912,20.189958102003597,84.21532005278927,123.86709140119143,42.47002662096303,27.973604548479397,0,883.729894568851,6.366884946017904,2,0
8.979102268686983,21.43884260144019,47.13693933869308,106.7175463396463,67.39872486687028,29.55260447806126,0,920.1815287067801,4.75614317671884,2,1
15.441986860205532,32.00010756400621,75.19546407457025,136.43291087182246,85.54091247926651,61.49834512591935,0,978.4815648990871,0.409845168649698,1,0
46.34743361379194,70.2664182388119,149.0115398684823,208.59188932250322,39.102434583078534,80.27084817394004,0,930.329583612337,4.133705693352707,3,0
8.629032085748582,45.23110257541639,77.03906072841512,185.09767979999583,82.83085059093884,77.04615808127541,1,924.6797008740909,4.816112163049436,3,1
20.270652799445003,99.12746876642323,142.50153043802314,234.34539115903726,76.90701583380397,84.62330002743934,0,891.4894476971133,7.015309633418825,2,1
37.258506849721336,94.71335726475507,102.38070612535684,125.85615905982065,93.28446303687006,75.82023697360633,0,916.147476205858,0.1412972971341985,2,1
23.665506234319796,42.38407433068208,94.72269986781167,150.02183186523547,98.995933096382,97.88550305187253,0,924.8013460366857,0.48371966307374925,2,1
31.73584501463472,50.28257851858934,88.94203538246865,159.47270641759684,8.964564336336514,11.662604426590105,0,948.5455356227197,3.0067232470430962,2,1
6.048442521092569,59.54374696266912,109.54925830721906,147.97054487500185,46.55971634085233,98.91064752990485,1,919.5037343134211,6.443441560768091,5,1
20.30832539566395,39.82673998993123,65.99764784842884,141.0400754553591,78.48821826223663,46.88457810443267,1,939.8487549688913,3.9261499671385724,1,0
13.17214431305958,25.395939715616294,31.325365749918543,73.13419580260734,83.2008235536318,53.00237418759729,0,881.1667965735301,2.51151000962264,1,1
13.62070486989203,52.125148691639694,106.1507965667632,170.10389732290267,12.871151181545608,61.96150231595591,0,954.0163659731373,5.576717823905302,2,0
43.795257940709185,68.57603448216523,87.31178782533888,120.03273254117696,62.62610682786718,10.767094315825489,0,870.3603014155003,4.084462699275613,2,1
13.792124563046823,18.831904212154374,27.369572600216202,86.72327663960291,90.35299378964356,26.353898483169313,0,940.6370673464814,4.632368227905587,1,0
20.78741390285231,36.0491000611488,72.84341477422304,166.16573770938282,26.57061176688122,50.137352999112004,1,960.8945016457815,3.483831380354352,0,0
2.7190669033708548,8.807497652459363,102.92301515141749,204.42138671306333,37.99911186189212,79.25655931652777,0,954.3472251274511,5.8279207829513595,0,1
50.39106592969326,51.519228625585676,68.00862637667296,132.7943662881005,42.51055545944527,88.30792815107694,0,886.2049176650953,0.2231160426078042,3,1
30.490892012482472,93.28406479113382,112.64808116063323,314.1331683304261,42.48108654725505,23.296022222475354,0,962.8672205207179,0.1132736002735356,1,0
15.887442188624517,37.35861745311606,93.2208800982427,173.07643190972158,58.362095583236005,33.66879015474621,0,878.7115403282273,5.494357275527492,1,1
12.710992611817751,28.434577054547663,56.4933049610749,159.8821717845641,10.776610407991608,64.6633347628561,1,877.2992787164508,0.31059969560524053,2,0
25.37708477932544,38.41973228534821,92.31718675360548,229.94624172227662,79.0230285634704,42.488474651540336,0,960.4867284917312,2.7637892117195535,2,1
36.95625548332132,56.75928975174271,83.6923469351587,122.62480772857626,16.673322549548224,36.81218115242963,0,890.0772436689575,2.9940068514779585,2,0
50.84006331270523,63.74567901552533,87.49840638103653,180.23968447465273,82.26501677220034,44.498879818419965,0,919.1764858288409,4.9491009105309764,0,1
29.80401149084819,38.166424499162225,55.338887178215714,129.8443284015939,6.623964325217311,73.14362060570988,0,973.0296523746647,6.202191729922928,5,0
17.540615149615313,31.088388094769382,72.18418299787159,167.03257527475128,79.76746820138605,27.874007570180083,0,892.9860070073204,6.592399939207357,3,1
32.98441085967977,82.99864617407164,100.08087836794243,217.7819162927861,38.750376408234686,15.571540603159983,0,955.8642119697136,2.3132216480829193,5,1
28.944383877522284,66.84599570796517,89.49580383407627,123.79237701591663,67.30653736626226,10.311120958210937,0,934.2883798216841,1.3822157360115364,4,1
17.59211421622789,31.15442167262057,99.64177510628092,296.11205064329704,22.021342223015118,57.40029257351504,0,914.626533593585,7.848321657196415,1,0
28.361143003819716,95.40343069792932,215.80964238407518,282.5334612626696,56.01591405072971,32.50156335607768,0,920.5153825360541,0.4455929410706255,0,1
27.9929927215779,46.539234714582605,91.31922110533978,143.04478817426144,33.41557946564771,60.54747757130759,1,915.1341628160258,6.5291351081248195,2,1
15.817161241434512,25.95415889775731,96.1992223823901,104.56002109630421,5.37284342703571,89.28923674416446,0,961.0033356848246,0.2589970025784942,2,0
10.831142954616196,36.42319270569978,61.232870585541974,193.32401949640993,73.88839640852092,36.42921624992634,0,959.5384090902334,3.932423202851031,2,1
26.326363798054842,81.71125558183968,109.13140012826972,221.88511233285743,17.461709362144358,26.521341637056903,0,911.0761732713493,5.167793413806226,4,1
6.706185030773108,55.13374682696307,93.16532455100639,149.76592586825137,94.27190055179047,10.141777644291626,1,946.6973491478234,3.873957060179944,2,1
5.377787694131518,15.959327014219664,34.92459534386991,49.3425536177105,56.65382787680812,98.32176309616172,0,928.5053772856842,4.561176742471881,2,0
21.027905277680482,27.909120635297832,51.40165023301131,119.97499555512518,5.159060055899356,56.51440424752674,0,952.3040439404278,0.3003886532322241,1,0
25.8257674558261,40.423596323971694,93.08360124164527,114.46683909214937,94.76768408626353,82.1885021963004,0,875.5051043171715,1.318363917356204,3,1
20.912910420757708,49.675421802094064,83.23935986512323,207.17017055381672,17.614451424856604,87.22895152636853,0,906.9637707918373,4.4710481669665345,2,0
22.601325280439497,57.07006504340163,86.69533194193306,142.09085146790648,84.22441214738059,99.56930348662125,0,906.9386962961572,6.638901178950227,1,1
25.518328080680593,69.38509867767124,97.94971369906548,130.07337604958914,36.28139465470666,87.36696634455791,0,935.6493473244916,4.432552695399326,2,1
43.90491973536692,66.2675282761275,80.24494267988452,156.5903075398033,58.9658928956288,36.46529088123912,0,892.8399976708248,4.045913451487471,1,1
30.15910297468999,53.07183503794203,90.10479633051156,173.72262682007081,84.39389909697184,60.79299496160934,0,928.4863240128803,7.906637340946646,2,0
29.534280910657525,51.286381669653075,70.2623336866769,160.2493177484128,9.76502519787241,96.64619614123019,1,977.7845478610726,3.179608884874284,1,1
19.85750612867071,59.90975326791309,67.4981095659678,101.18376465833154,69.6055106054748,67.00402225404036,0,874.7856524480983,3.145290035573166,2,1
20.40606947448413,55.29996693004749,67.60482209779232,184.7099181501427,19.115323887607012,79.21573884270433,0,925.3788200449837,0.6847601064046371,1,0
14.833707459712262,25.08660402488255,54.05454272176685,110.34610080015884,73.0576130740624,91.5995673247836,1,885.2117182370687,6.287124458032482,3,1
22.12239735595251,54.08997602939976,103.87309442974077,114.75059416261735,20.26688078364129,65.22877041528398,0,934.0641369947814,0.6349829186357513,3,0
6.3957459933903005,44.69314014864572,103.53374200680821,164.35530747147214,7.084648248567978,72.3219900296204,0,896.4949116737868,1.1756292100643904,4,0
44.04065414456543,84.45373363979448,94.26272522142268,154.55639718343903,19.766622688887367,62.94462964170116,0,969.2759704080988,0.5483854122181503,2,0
8.14562853596205,32.94685796384478,79.40272135193058,138.96461492430544,64.4450898799141,40.477375978124286,0,904.9790076033031,1.619836235588751,3,0
30.116970210650933,53.93813641937719,151.73343666585032,229.07808337093445,98.64404525093498,32.39156654517261,0,975.4144068328754,3.5672451306242987,2,1
40.383956275654086,59.555756404598306,120.3765353078445,291.7655022148871,97.16158918112686,67.01808741419762,0,870.4548224808764,0.43178633862126903,4,1
30.067867569867403,50.794706112003944,86.81929323948577,148.8460874552372,75.84066926859309,98.3011373127797,0,961.5326194128606,3.3503902531808545,1,1
68.3944193920386,128.7361800627695,166.88934375860637,234.04504190716818,83.33514329219793,92.45237405532313,0,898.78520361187,3.900326800178367,2,1
1.874395043814007,23.12990587515093,58.42079898550739,102.55217538519517,88.0266303087523,28.88733472804693,0,892.1784723189024,0.9753029634665182,2,1
11.428580700502554,22.40670633369726,44.59430865358574,106.5210976676528,55.19360752345004,85.84814012834889,0,967.2560204455417,0.5355750652093859,5,0
39.93358945127508,65.11986367877276,127.90265988414993,219.13268252197642,26.717236618710977,11.899693794628988,0,903.4811350081968,2.583712252052486,3,1
5.167494254402322,39.164487016848675,54.201301116945345,146.78890932475878,67.8040949613694,63.05039524786903,0,934.2266262386674,5.239219830012913,3,0
8.37290584929216,47.64727427954924,85.02985800072659,229.12495385559424,18.451320706706284,93.73025111800243,1,951.0457494681467,4.896429063659891,3,0
24.39113344484895,32.66633292298421,40.118820154082506,53.612309628307315,84.07426272765653,96.34018851894925,0,916.1121895034863,1.1002310557016628,0,0
17.378262211919825,69.69065968082836,136.28600173472702,245.61377092300222,44.14864799439651,64.27521216841153,0,881.1471769923975,0.8261055697193291,2,1
